passenger,name,package,luggage,station,bureau,address
True,褚家湾,False,False,False,兰州铁路局,宁夏回族自治区中卫市海原县三河镇禇家湾车站
True,打柴沟,False,False,False,兰州铁路局,甘肃省武威市天祝藏族自治县打柴沟镇打柴沟车站
True,大坝,False,False,False,兰州铁路局,宁夏回族自治区青铜峡市蒋顶乡大坝车站
True,大蹬沟,False,False,False,兰州铁路局,宁夏回族自治区石嘴山市大武口区大蹬沟车站
True,包头,True,True,True,呼和浩特铁路局,内蒙古自治区包头市阿尔丁大街南端
True,包头东,False,False,True,呼和浩特铁路局,内蒙古包头市东河区南门外大街32号
True,宝拉格,False,False,True,呼和浩特铁路局,内蒙古自治区乌兰察布市察右后旗
True,贲红站,False,False,True,呼和浩特铁路局,内蒙古自治区乌兰察布市察右后旗贲红镇
True,查布嘎,False,False,True,呼和浩特铁路局,内蒙古自治区赤峰市阿鲁科尔沁旗天山镇查布嘎站
True,察素齐,False,False,True,呼和浩特铁路局,内蒙古自治区呼和浩特市土默特左旗察素齐镇博彦路南
True,达拉特西站,False,False,True,呼和浩特铁路局,内蒙古鄂尔多斯市达拉特旗展旦召福茂城
True,金沙滩,False,False,False,太原铁路局,山西省朔州市怀仁县金沙滩村
True,西贺村,False,False,False,太原铁路局,山西省侯马市高村乡西贺村
True,阳方口,False,False,False,太原铁路局,山西省忻州市宁武县阳方口镇
True,永嘉堡,False,False,False,太原铁路局,山西省大同市天镇县逯家湾乡
True,周士庄,False,False,False,太原铁路局,山西省大同市大同县周士庄镇
,,,,,,
True,嘉峪关,True,True,True,兰州铁路局,甘肃省嘉峪关市嘉峪关车站
True,金昌,True,True,True,兰州铁路局,甘肃省金昌市永昌县河西堡镇金昌车站
True,景泰,True,True,True,兰州铁路局,甘肃省白银市景泰县车站路景泰车站
True,靖远,False,False,True,兰州铁路局,甘肃省白银市靖远县乌兰西路靖远车站
True,镜铁山,True,True,True,兰州铁路局,甘肃省肃南裕固族自治县镜铁山车站
True,酒泉,True,True,True,兰州铁路局,甘肃省酒泉市酒泉车站
True,兰州,True,True,True,兰州铁路局,甘肃省兰州市城关区火车站东路393路兰州车站
True,丽江,False,False,True,昆明铁路局,云南省丽江市玉龙县黄山镇南口工业园区丽江火车站
True,鲁番,False,False,True,昆明铁路局,贵州省六盘水市盘县石桥镇鲁番村鲁番火车站
True,陆良,False,False,True,昆明铁路局,云南省曲靖市陆良县陆良火车站
True,禄丰南,False,False,True,昆明铁路局,云南省楚雄州禄丰县金山镇禄丰南火车站
True,罗平,False,False,True,昆明铁路局,云南省曲靖市罗平县罗平火车站
True,茅草坪,False,False,True,昆明铁路局,贵州省六盘水市水城县营盘乡茅草坪火车站
True,汉阴,True,True,True,西安铁路局,陕西省安康市汉阴县城关镇
True,汉中,True,True,True,西安铁路局,陕西省汉中市汉台区
True,合阳,False,False,True,西安铁路局,陕西省渭南市合阳县南蔡村合阳火车站
True,宏庆,True,True,True,西安铁路局,甘肃省两当县西坡镇
True,华山,True,True,True,西安铁路局,陕西省华阴市孟塬镇
True,华山北,False,False,True,西安铁路局,陕西省华阴市华岳北路华山北高铁火车站
True,黄陵,False,False,True,西安铁路局,陕西省黄陵县桥山镇秦家川村
True,徽县,True,True,True,西安铁路局,甘肃省徽县嘉陵镇
True,柳园南,False,False,True,乌鲁木齐铁路局,甘肃省瓜州县柳园镇
True,玛纳斯,False,False,True,乌鲁木齐铁路局,新疆玛纳斯县
True,墨玉,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区和田地区墨玉县
True,马兰,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区巴音郭楞蒙古自治州乌什塔拉乡
True,尼勒克,False,False,True,乌鲁木齐铁路局,新疆伊犁哈萨克自治州尼勒克县
True,皮山,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区和田地区皮山县
True,洛川,False,False,False,西安铁路局,陕西省洛川县凤栖镇芦家河村
True,洛川东,False,False,False,西安铁路局,陕西省洛川县凤栖镇王家河村
True,马蹄湾,False,False,False,西安铁路局,陕西省汉中市略阳县马蹄湾乡
True,梅子铺,False,False,False,西安铁路局,陕西省安康市汉滨区梅子铺镇
True,弥家河,False,False,False,西安铁路局,陕西省洛川县交口河镇弥家河村
True,娘娘庙,False,False,False,西安铁路局,陕西省宝鸡市陇县东风镇
True,牛家梁,False,False,False,西安铁路局,陕西省榆林市榆阳区牛家梁镇什拉滩村
True,花湖,False,False,True,武汉铁路局,湖北省鄂州市鄂城区花湖大道人信南路（假日威尼斯背后）
True,花山南,False,False,True,武汉铁路局,湖北省武汉市洪山区花山镇大长山路特1号
True,花园,False,False,True,武汉铁路局,湖北省孝感市孝昌县花园镇
True,华容东,False,False,True,武汉铁路局,湖北省湖北省鄂州市华容区华容镇
True,华容南,False,False,True,武汉铁路局,湖北省湖北省鄂州市华容区华容镇
True,华容,False,False,True,武汉铁路局,湖北省湖北省鄂州市华容区
True,淮滨,False,False,True,武汉铁路局,河南省信阳市淮滨县栏杆镇
True,江门,False,False,True,广铁集团,广东省江门市江海区五邑路江门城轨站
True,揭阳,True,True,True,广铁集团,广东省揭阳市榕城区
True,靖州,False,False,True,广铁集团,湖南省靖州苗族洞族自治县渠阳镇下熙街1号
True,葵潭,False,False,True,广铁集团,广东省惠来县葵潭镇
True,乐昌,False,False,True,广铁集团,广东省乐昌市昌山中路22号
True,雷州,False,False,True,广铁集团,广东省雷州市洪富村
True,耒阳,False,False,True,广铁集团,湖南省耒阳市灶市街道办事处车站路1号
True,西阳村,False,False,False,郑州铁路局,山西省高平市寺庄镇西阳村
True,小宋,False,False,False,郑州铁路局,山西省长治市长治县郝家庄乡
True,延津,False,False,False,郑州铁路局,河南省延津县卫邱镇通村
True,赵庄,False,False,False,郑州铁路局,山西省高平市寺庄镇赵庄村
True,轵城,False,False,False,郑州铁路局,河南省济源市轵城镇轵城村
,,,,,,
True,醴陵,True,True,True,南昌铁路局,湖南省醴陵市解放路1号
True,连江,False,False,True,南昌铁路局,福建省连江县江南乡花坞村
True,临川,False,False,True,南昌铁路局,江西省抚州市临川区温泉镇
True,龙南,False,False,True,南昌铁路局,江西省龙南县里仁镇
True,龙山镇,False,False,True,南昌铁路局,福建省南靖县龙山镇火车站
True,南召,False,False,True,郑州铁路局,河南省南召县云阳镇
True,宁陵县,False,False,True,郑州铁路局,河南省商丘市宁陵县柳河镇
True,平顶山西,True,True,True,郑州铁路局,河南省宝丰县
True,沁阳,False,False,True,郑州铁路局,河南省沁阳市西万镇西万村
True,汝州,False,False,True,郑州铁路局,河南省汝州市洗耳河办事处
True,三门峡,True,True,True,郑州铁路局,河南省三门峡市黄河路东5号
True,三门峡南,False,False,True,郑州铁路局,河南省三门峡市
True,田东,False,False,True,南宁铁路局,广西壮族自治区田东县火车站大道30号
True,田林,False,False,True,南宁铁路局,广西壮族自治区田林县乐里镇河南路339号
True,田阳,False,False,True,南宁铁路局,广西壮族自治区田阳县田州镇金狮路11号
True,亭亮,False,False,True,南宁铁路局,广西壮族自治区宁明县亭亮乡
True,文地,False,False,True,南宁铁路局,广西壮族自治区博白县文地镇江滨路009号
True,梧州,False,False,True,南宁铁路局,广西壮族自治区梧州市长洲区湖滨路168号
True,哈尔滨,True,True,True,哈尔滨铁路局,黑龙江省哈尔滨市南岗区铁路街1号
True,哈尔滨东,True,True,True,哈尔滨铁路局,哈尔滨市道外区桦树街1号
True,哈尔滨西,True,False,True,哈尔滨铁路局,黑龙江省哈尔滨市南岗区哈尔滨大街501号
True,哈克,False,False,True,哈尔滨铁路局,内蒙古自治区呼伦贝尔市海拉尔区哈克镇
True,哈拉苏,False,False,True,哈尔滨铁路局,内蒙古自治区扎兰屯市哈拉苏镇哈拉苏车站
True,海北,False,False,True,哈尔滨铁路局,黑龙江省绥化市海伦市海北镇
True,柴沟堡站,False,False,True,太原铁路局,河北省张家口市怀安县柴沟堡镇
True,大同,True,True,True,太原铁路局,山西省大同市城区站前街4号
True,大营,False,False,True,太原铁路局,山西省繁峙县大营镇西三泉村
True,代县,False,False,True,太原铁路局,山西省代县上馆镇上平城村西
True,岱岳,True,True,True,太原铁路局,山西省朔州市山阴县岱岳镇岱岳火车站
True,定襄,False,False,True,太原铁路局,山西省定襄县忻阜路26号
True,东淤地站,False,False,True,太原铁路局,山西省繁峙县横涧乡东淤地
True,涪陵,False,False,True,成都铁路局,重庆市涪陵区沙溪沟移民点涪陵火车站
True,涪陵北,False,False,True,成都铁路局,重庆市涪陵区李渡新区致韩镇
True,福泉,False,False,True,成都铁路局,贵州省福泉市马场坪镇笔山路
True,复盛,False,False,True,成都铁路局,重庆市江北区复盛镇
True,甘洛,False,False,True,成都铁路局,四川省凉山州甘洛县新市坝镇甘越路
True,赶水,False,False,True,成都铁路局,重庆市綦江区赶水镇火车站
True,东至站（既有）,True,True,True,上海铁路局,安徽省池州市东至县尧渡镇
True,黄山北站（高铁）,False,False,True,上海铁路局,安徽省黄山市屯溪区迎客松大道北2号
True,铜陵北站（高铁）,False,False,True,上海铁路局,安徽省铜陵市铜陵县钟鸣镇
True,绩溪北站（高铁）,False,False,True,上海铁路局,安徽省绩溪县龙川大道与徽山大道交汇处
True,歙县北站（高铁）,False,False,True,上海铁路局,安徽省黄山市歙县富堨镇歙县北站
True,南陵站（高铁）,False,False,True,上海铁路局,安徽省南陵县三里镇牌楼村
True,泾县站（高铁）,False,False,True,上海铁路局,安徽省宣城市泾县泾川镇
True,旌德站（高铁）,False,False,True,上海铁路局,安徽省宣城市旌德县旌阳镇
True,嘉兴站（既有）,True,True,True,上海铁路局,浙江省嘉兴市南湖区城东路179号
True,阿乌尼,False,False,False,哈尔滨铁路局,内蒙古自治区根河市阿乌尼
True,爱河,False,False,False,哈尔滨铁路局,黑龙江省牡丹江室铁岭河镇
True,北仓,False,False,False,北京铁路局,天津市北辰区
True,北舍,False,False,False,北京铁路局,山西省潞城市翟店乡北舍村
True,北塘,False,False,False,北京铁路局,天津市塘沽区新北路
True,北屯,False,False,False,北京铁路局,河北省保定市涞源县北屯火车站
True,北宅,False,False,False,北京铁路局,北京市怀柔区桥梓镇北宅村
True,安庆沟,False,False,False,沈阳铁路局,内蒙古自治区赤峰市松山区安庆镇
True,白涧站,False,False,True,北京铁路局,河北省涞水县赵各庄镇
True,百里峡站,False,False,True,北京铁路局,河北省涞水县九龙镇苟各庄村
True,宝坻站,False,False,True,北京铁路局,天津市宝坻区火车站路1号
True,保定东站,False,False,True,北京铁路局,河北省保定市东风东路高铁保定东站
True,保定站,False,False,True,北京铁路局,河北省保定市新华路118号
True,北戴河站,False,False,True,北京铁路局,河北省秦皇岛市北戴河区站南大街54号
True,金马村,False,False,False,昆明铁路局,云南省昆明市官渡区阿拉乡金马村火车站
True,昆明西,False,False,False,昆明铁路局,云南省昆明市西山区昆明西火车站
True,拉鲊,False,False,False,昆明铁路局,四川省攀枝花市仁和区大龙潭乡拉鲊火车站
True,乐善村,False,False,False,昆明铁路局,云南省昆明市宜良县乐善村火车站
True,龙骨甸,False,False,False,昆明铁路局,云南省楚雄州禄丰县黒井镇龙骨甸火车站
True,龙塘坝,False,False,False,昆明铁路局,云南省楚雄州禄丰县妥安乡龙塘坝火车站
True,堡子湾,False,False,False,呼和浩特铁路局,山西省大同市新荣区堡子湾镇
True,北井子,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市克什克腾旗浩来呼热乡北井子线路所
True,贝力克,False,False,False,呼和浩特铁路局,本站位于内蒙古自治区锡林浩特市贝力克牧场境内
True,贲红站,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市察右后旗贲红镇
True,本井,False,False,False,呼和浩特铁路局,内蒙古自治区阿拉善左旗
True,毕克齐,False,False,False,呼和浩特铁路局,内蒙古自治区呼和浩特市土默特左旗
True,曹不罕站,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市察右后旗贲红镇曹不罕村
True,查干哈达,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市巴林左旗查干哈达苏木查干哈达火车站
True,查干浑地,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市巴林右旗大板镇十家子嘎查查干浑地火车站
True,白马,False,False,False,成都铁路局,重庆市武隆县白马镇杨柳村
True,白沙沱,False,False,False,成都铁路局,重庆市涪陵区武陵山乡金子山村8组
True,白石岩,False,False,False,成都铁路局,四川省越西县乃托镇瓦曲组
True,白水,False,False,False,成都铁路局,四川省广元市旺苍县白水镇场镇
True,白涛,False,False,False,成都铁路局,重庆市涪陵区白涛镇莲隆村6组
True,柏村,False,False,False,成都铁路局,四川省乐山市金口河区吉星乡柏香村4组
True,柏林,False,False,False,成都铁路局,重庆市永川区何埂镇石笋山村
True,宝老山,False,False,False,成都铁路局,贵州省黄平县谷陇镇
True,青岛北站,False,False,True,济南铁路局,山东省青岛市李沧区静乐路1号
True,青州市,False,False,True,济南铁路局,山东省青州市王母宫镇双庙村
True,曲阜,False,False,True,济南铁路局,山东省曲阜市电缆路南端
True,曲阜东,False,False,True,济南铁路局,山东省曲阜市息陬镇孔子大道
True,日照,True,True,True,济南铁路局,山东省日照市海滨五路1号
True,乳山,True,True,True,济南铁路局,山东省威海市乳山市午极镇
True,泗水,False,False,True,济南铁路局,山东省泗水县中兴路南端
True,大战场,False,False,False,兰州铁路局,宁夏回族自治区中宁县大战场乡大战场车站
True,东湾,False,False,False,兰州铁路局,甘肃省白银市靖远县东湾镇东湾车站
